pokemon_name,move_name,learn_method,level,version_group
Mega Charizard X,Dragon Pulse,tutor,0,ultra-sun-ultra-moon
Mega Charizard X,Focus Blast,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Giga Impact,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Shadow Claw,level-up,1,ultra-sun-ultra-moon
Mega Charizard X,Shadow Claw,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Fire Fang,level-up,28,ultra-sun-ultra-moon
Mega Charizard X,Defog,tutor,0,ultra-sun-ultra-moon
Mega Charizard X,Flame Burst,level-up,32,ultra-sun-ultra-moon
Mega Charizard X,Flame Charge,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Round,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Echoed Voice,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Sky Drop,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Inferno,level-up,62,ultra-sun-ultra-moon
Mega Charizard X,Fire Pledge,tutor,0,ultra-sun-ultra-moon
Mega Charizard X,Bulldoze,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Dragon Tail,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Work Up,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Confide,machine,0,ultra-sun-ultra-moon
Mega Charizard X,Brutal Swing,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Fire Punch,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Thunder Punch,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Scratch,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Swords Dance,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Wing Attack,level-up,0,ultra-sun-ultra-moon
Mega Charizard Y,Fly,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Growl,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Roar,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Ember,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Flamethrower,level-up,47,ultra-sun-ultra-moon
Mega Charizard Y,Flamethrower,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Hyper Beam,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Solar Beam,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Dragon Rage,level-up,17,ultra-sun-ultra-moon
Mega Charizard Y,Fire Spin,level-up,56,ultra-sun-ultra-moon
Mega Charizard Y,Earthquake,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Toxic,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Double Team,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Smokescreen,level-up,10,ultra-sun-ultra-moon
Mega Charizard Y,Fire Blast,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Rest,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Rock Slide,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Slash,level-up,41,ultra-sun-ultra-moon
Mega Charizard Y,Substitute,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Snore,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Protect,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Scary Face,level-up,21,ultra-sun-ultra-moon
Mega Charizard Y,Outrage,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Swagger,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Steel Wing,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Attract,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Sleep Talk,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Return,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Frustration,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Iron Tail,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Hidden Power,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Sunny Day,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Heat Wave,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Heat Wave,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Will O Wisp,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Facade,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Focus Punch,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Brick Break,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Blast Burn,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Overheat,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Rock Tomb,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Aerial Ace,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Dragon Claw,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Dragon Claw,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Roost,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Tailwind,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Fling,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Flare Blitz,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Air Slash,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Dragon Pulse,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Focus Blast,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Giga Impact,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Shadow Claw,level-up,1,ultra-sun-ultra-moon
Mega Charizard Y,Shadow Claw,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Fire Fang,level-up,28,ultra-sun-ultra-moon
Mega Charizard Y,Defog,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Flame Burst,level-up,32,ultra-sun-ultra-moon
Mega Charizard Y,Flame Charge,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Round,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Echoed Voice,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Sky Drop,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Inferno,level-up,62,ultra-sun-ultra-moon
Mega Charizard Y,Fire Pledge,tutor,0,ultra-sun-ultra-moon
Mega Charizard Y,Bulldoze,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Dragon Tail,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Work Up,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Confide,machine,0,ultra-sun-ultra-moon
Mega Charizard Y,Brutal Swing,machine,0,ultra-sun-ultra-moon
Squirtle,Ice Punch,machine,0,scarlet-violet
Squirtle,Tackle,level-up,1,scarlet-violet
Squirtle,Body Slam,machine,0,scarlet-violet
Squirtle,Take Down,machine,0,scarlet-violet
Squirtle,Double Edge,machine,0,scarlet-violet
Squirtle,Tail Whip,level-up,1,scarlet-violet
Squirtle,Bite,level-up,12,scarlet-violet
Squirtle,Mist,egg,0,scarlet-violet
Squirtle,Water Gun,level-up,3,scarlet-violet
Squirtle,Hydro Pump,level-up,33,scarlet-violet
Squirtle,Hydro Pump,machine,0,scarlet-violet
Squirtle,Surf,machine,0,scarlet-violet
Squirtle,Ice Beam,machine,0,scarlet-violet
Squirtle,Blizzard,machine,0,scarlet-violet
Squirtle,Dig,machine,0,scarlet-violet
Squirtle,Withdraw,level-up,6,scarlet-violet
Squirtle,Haze,machine,0,scarlet-violet
Squirtle,Rest,machine,0,scarlet-violet
Squirtle,Substitute,machine,0,scarlet-violet
Squirtle,Flail,egg,0,scarlet-violet
Squirtle,Protect,level-up,18,scarlet-violet
Squirtle,Protect,machine,0,scarlet-violet
Squirtle,Icy Wind,machine,0,scarlet-violet
Squirtle,Endure,machine,0,scarlet-violet
Squirtle,Sleep Talk,machine,0,scarlet-violet
Squirtle,Rapid Spin,level-up,9,scarlet-violet
Squirtle,Rain Dance,level-up,21,scarlet-violet
Squirtle,Rain Dance,machine,0,scarlet-violet
Squirtle,Mirror Coat,egg,0,scarlet-violet
Squirtle,Whirlpool,machine,0,scarlet-violet
Squirtle,Fake Out,egg,0,scarlet-violet
Squirtle,Facade,machine,0,scarlet-violet
Squirtle,Focus Punch,machine,0,scarlet-violet
Squirtle,Helping Hand,machine,0,scarlet-violet
Squirtle,Brick Break,machine,0,scarlet-violet
Squirtle,Yawn,egg,0,scarlet-violet
Squirtle,Weather Ball,machine,0,scarlet-violet
Squirtle,Water Spout,egg,0,scarlet-violet
Squirtle,Muddy Water,machine,0,scarlet-violet
Squirtle,Iron Defense,level-up,30,scarlet-violet
Squirtle,Iron Defense,machine,0,scarlet-violet
Squirtle,Mud Shot,machine,0,scarlet-violet
Squirtle,Water Pulse,level-up,15,scarlet-violet
Squirtle,Water Pulse,machine,0,scarlet-violet
Squirtle,Gyro Ball,machine,0,scarlet-violet
Squirtle,Fling,machine,0,scarlet-violet
Squirtle,Aqua Ring,egg,0,scarlet-violet
Squirtle,Aqua Tail,level-up,24,scarlet-violet
Squirtle,Zen Headbutt,machine,0,scarlet-violet
Squirtle,Aqua Jet,egg,0,scarlet-violet
Squirtle,Shell Smash,level-up,27,scarlet-violet
Squirtle,Water Pledge,machine,0,scarlet-violet
Squirtle,Liquidation,machine,0,scarlet-violet
Squirtle,Life Dew,egg,0,scarlet-violet
Squirtle,Flip Turn,machine,0,scarlet-violet
Squirtle,Wave Crash,level-up,36,scarlet-violet
Squirtle,Tera Blast,machine,0,scarlet-violet
Squirtle,Ice Spinner,machine,0,scarlet-violet
Squirtle,Chilling Water,machine,0,scarlet-violet
Wartortle,Ice Punch,machine,0,scarlet-violet
Wartortle,Tackle,level-up,1,scarlet-violet
Wartortle,Body Slam,machine,0,scarlet-violet
Wartortle,Take Down,machine,0,scarlet-violet
Wartortle,Double Edge,machine,0,scarlet-violet
Wartortle,Tail Whip,level-up,1,scarlet-violet
Wartortle,Bite,level-up,12,scarlet-violet
Wartortle,Mist,egg,0,scarlet-violet
Wartortle,Water Gun,level-up,1,scarlet-violet
Wartortle,Hydro Pump,level-up,45,scarlet-violet
Wartortle,Hydro Pump,machine,0,scarlet-violet
Wartortle,Surf,machine,0,scarlet-violet
Wartortle,Ice Beam,machine,0,scarlet-violet
Wartortle,Blizzard,machine,0,scarlet-violet
Wartortle,Dig,machine,0,scarlet-violet
Wartortle,Withdraw,level-up,1,scarlet-violet
Wartortle,Haze,machine,0,scarlet-violet
Wartortle,Rest,machine,0,scarlet-violet
Wartortle,Substitute,machine,0,scarlet-violet
Wartortle,Flail,egg,0,scarlet-violet
Wartortle,Protect,level-up,20,scarlet-violet
Wartortle,Protect,machine,0,scarlet-violet
Wartortle,Icy Wind,machine,0,scarlet-violet
Wartortle,Endure,machine,0,scarlet-violet
Wartortle,Sleep Talk,machine,0,scarlet-violet
Wartortle,Rapid Spin,level-up,9,scarlet-violet
Wartortle,Rain Dance,level-up,25,scarlet-violet
Wartortle,Rain Dance,machine,0,scarlet-violet
Wartortle,Mirror Coat,egg,0,scarlet-violet
Wartortle,Whirlpool,machine,0,scarlet-violet
Wartortle,Fake Out,egg,0,scarlet-violet
Wartortle,Facade,machine,0,scarlet-violet
Wartortle,Focus Punch,machine,0,scarlet-violet
Wartortle,Helping Hand,machine,0,scarlet-violet
Wartortle,Brick Break,machine,0,scarlet-violet
Wartortle,Yawn,egg,0,scarlet-violet
Wartortle,Weather Ball,machine,0,scarlet-violet
Wartortle,Water Spout,egg,0,scarlet-violet
Wartortle,Muddy Water,machine,0,scarlet-violet
Wartortle,Iron Defense,level-up,40,scarlet-violet
Wartortle,Iron Defense,machine,0,scarlet-violet
Wartortle,Mud Shot,machine,0,scarlet-violet
Wartortle,Water Pulse,level-up,15,scarlet-violet
Wartortle,Water Pulse,machine,0,scarlet-violet
Wartortle,Gyro Ball,machine,0,scarlet-violet
Wartortle,Fling,machine,0,scarlet-violet
Wartortle,Aqua Ring,egg,0,scarlet-violet
Wartortle,Aqua Tail,level-up,30,scarlet-violet
Wartortle,Zen Headbutt,machine,0,scarlet-violet
Wartortle,Aqua Jet,egg,0,scarlet-violet
Wartortle,Shell Smash,level-up,35,scarlet-violet
Wartortle,Water Pledge,machine,0,scarlet-violet
Wartortle,Liquidation,machine,0,scarlet-violet
Wartortle,Life Dew,egg,0,scarlet-violet
Wartortle,Flip Turn,machine,0,scarlet-violet
Wartortle,Wave Crash,level-up,50,scarlet-violet
Wartortle,Tera Blast,machine,0,scarlet-violet
Wartortle,Ice Spinner,machine,0,scarlet-violet
Wartortle,Chilling Water,machine,0,scarlet-violet
Blastoise,Ice Punch,machine,0,scarlet-violet
Blastoise,Tackle,level-up,1,scarlet-violet
Blastoise,Body Slam,machine,0,scarlet-violet
Blastoise,Take Down,machine,0,scarlet-violet
Blastoise,Double Edge,machine,0,scarlet-violet
Blastoise,Tail Whip,level-up,1,scarlet-violet
Blastoise,Bite,level-up,12,scarlet-violet
Blastoise,Roar,machine,0,scarlet-violet
Blastoise,Mist,egg,0,scarlet-violet
Blastoise,Water Gun,level-up,1,scarlet-violet
Blastoise,Hydro Pump,level-up,49,scarlet-violet
Blastoise,Hydro Pump,machine,0,scarlet-violet
Blastoise,Surf,machine,0,scarlet-violet
Blastoise,Ice Beam,machine,0,scarlet-violet
Blastoise,Blizzard,machine,0,scarlet-violet
Blastoise,Hyper Beam,machine,0,scarlet-violet
Blastoise,Earthquake,machine,0,scarlet-violet
Blastoise,Dig,machine,0,scarlet-violet
Blastoise,Withdraw,level-up,1,scarlet-violet
Blastoise,Haze,machine,0,scarlet-violet
Blastoise,Rest,machine,0,scarlet-violet
Blastoise,Rock Slide,machine,0,scarlet-violet
Blastoise,Substitute,machine,0,scarlet-violet
Blastoise,Flail,egg,0,scarlet-violet
Blastoise,Protect,level-up,20,scarlet-violet
Blastoise,Protect,machine,0,scarlet-violet
Blastoise,Scary Face,machine,0,scarlet-violet
Blastoise,Icy Wind,machine,0,scarlet-violet
Blastoise,Endure,machine,0,scarlet-violet
Blastoise,Sleep Talk,machine,0,scarlet-violet
Blastoise,Rapid Spin,level-up,9,scarlet-violet
Blastoise,Rain Dance,level-up,25,scarlet-violet
Blastoise,Rain Dance,machine,0,scarlet-violet
Blastoise,Crunch,machine,0,scarlet-violet
Blastoise,Mirror Coat,egg,0,scarlet-violet
Blastoise,Whirlpool,machine,0,scarlet-violet
Blastoise,Fake Out,egg,0,scarlet-violet
Blastoise,Facade,machine,0,scarlet-violet
Blastoise,Focus Punch,machine,0,scarlet-violet
Blastoise,Helping Hand,machine,0,scarlet-violet
Blastoise,Brick Break,machine,0,scarlet-violet
Blastoise,Yawn,egg,0,scarlet-violet
Blastoise,Hydro Cannon,machine,0,scarlet-violet
Blastoise,Weather Ball,machine,0,scarlet-violet
Blastoise,Rock Tomb,machine,0,scarlet-violet
Blastoise,Water Spout,egg,0,scarlet-violet
Blastoise,Muddy Water,machine,0,scarlet-violet
Blastoise,Iron Defense,level-up,42,scarlet-violet
Blastoise,Iron Defense,machine,0,scarlet-violet
Blastoise,Mud Shot,machine,0,scarlet-violet
Blastoise,Water Pulse,level-up,15,scarlet-violet
Blastoise,Water Pulse,machine,0,scarlet-violet
Blastoise,Gyro Ball,machine,0,scarlet-violet
Blastoise,Fling,machine,0,scarlet-violet
Blastoise,Aqua Ring,egg,0,scarlet-violet
Blastoise,Aura Sphere,machine,0,scarlet-violet
Blastoise,Dark Pulse,machine,0,scarlet-violet
Blastoise,Aqua Tail,level-up,30,scarlet-violet
Blastoise,Dragon Pulse,machine,0,scarlet-violet
Blastoise,Focus Blast,machine,0,scarlet-violet
Blastoise,Giga Impact,machine,0,scarlet-violet
Blastoise,Avalanche,machine,0,scarlet-violet
Blastoise,Zen Headbutt,machine,0,scarlet-violet
Blastoise,Flash Cannon,level-up,0,scarlet-violet
Blastoise,Flash Cannon,machine,0,scarlet-violet
Blastoise,Aqua Jet,egg,0,scarlet-violet
Blastoise,Smack Down,machine,0,scarlet-violet
Blastoise,Shell Smash,level-up,35,scarlet-violet
Blastoise,Water Pledge,machine,0,scarlet-violet
Blastoise,Liquidation,machine,0,scarlet-violet
Blastoise,Body Press,machine,0,scarlet-violet
Blastoise,Life Dew,egg,0,scarlet-violet
Blastoise,Flip Turn,machine,0,scarlet-violet
Blastoise,Wave Crash,level-up,56,scarlet-violet
Blastoise,Tera Blast,machine,0,scarlet-violet
Blastoise,Ice Spinner,machine,0,scarlet-violet
Blastoise,Chilling Water,machine,0,scarlet-violet
Mega Blastoise,Ice Punch,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Tackle,level-up,1,ultra-sun-ultra-moon
Mega Blastoise,Tail Whip,level-up,1,ultra-sun-ultra-moon
Mega Blastoise,Bite,level-up,17,ultra-sun-ultra-moon
Mega Blastoise,Roar,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Water Gun,level-up,1,ultra-sun-ultra-moon
Mega Blastoise,Hydro Pump,level-up,60,ultra-sun-ultra-moon
Mega Blastoise,Surf,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Ice Beam,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Blizzard,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Hyper Beam,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Earthquake,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Toxic,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Double Team,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Withdraw,level-up,1,ultra-sun-ultra-moon
Mega Blastoise,Waterfall,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Skull Bash,level-up,40,ultra-sun-ultra-moon
Mega Blastoise,Bubble,level-up,13,ultra-sun-ultra-moon
Mega Blastoise,Rest,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Rock Slide,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Substitute,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Snore,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Protect,level-up,25,ultra-sun-ultra-moon
Mega Blastoise,Protect,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Icy Wind,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Outrage,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Swagger,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Attract,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Sleep Talk,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Return,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Frustration,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Rapid Spin,level-up,21,ultra-sun-ultra-moon
Mega Blastoise,Iron Tail,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Hidden Power,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Rain Dance,level-up,54,ultra-sun-ultra-moon
Mega Blastoise,Rain Dance,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Hail,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Facade,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Focus Punch,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Brick Break,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Hydro Cannon,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Rock Tomb,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Signal Beam,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Iron Defense,level-up,47,ultra-sun-ultra-moon
Mega Blastoise,Iron Defense,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Water Pulse,level-up,29,ultra-sun-ultra-moon
Mega Blastoise,Water Pulse,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Gyro Ball,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Fling,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Dark Pulse,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Aqua Tail,level-up,33,ultra-sun-ultra-moon
Mega Blastoise,Aqua Tail,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Dragon Pulse,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Focus Blast,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Giga Impact,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Zen Headbutt,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Flash Cannon,level-up,1,ultra-sun-ultra-moon
Mega Blastoise,Flash Cannon,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Smack Down,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Round,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Scald,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Water Pledge,tutor,0,ultra-sun-ultra-moon
Mega Blastoise,Bulldoze,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Dragon Tail,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Work Up,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Confide,machine,0,ultra-sun-ultra-moon
Mega Blastoise,Liquidation,tutor,0,ultra-sun-ultra-moon
Caterpie,Tackle,level-up,1,brilliant-diamond-shining-pearl
Caterpie,String Shot,level-up,1,brilliant-diamond-shining-pearl
Caterpie,Bug Bite,level-up,9,brilliant-diamond-shining-pearl
Metapod,Harden,level-up,0,brilliant-diamond-shining-pearl
Butterfree,Gust,level-up,0,brilliant-diamond-shining-pearl
Butterfree,Whirlwind,level-up,20,brilliant-diamond-shining-pearl
Butterfree,Tackle,level-up,1,brilliant-diamond-shining-pearl
Butterfree,Supersonic,level-up,4,brilliant-diamond-shining-pearl
Butterfree,Psybeam,level-up,16,brilliant-diamond-shining-pearl
Butterfree,Hyper Beam,machine,0,brilliant-diamond-shining-pearl
Butterfree,Solar Beam,machine,0,brilliant-diamond-shining-pearl
Butterfree,Poison Powder,level-up,12,brilliant-diamond-shining-pearl
Butterfree,Stun Spore,level-up,12,brilliant-diamond-shining-pearl
Butterfree,Sleep Powder,level-up,12,brilliant-diamond-shining-pearl
Butterfree,String Shot,level-up,1,brilliant-diamond-shining-pearl
Butterfree,Confusion,level-up,8,brilliant-diamond-shining-pearl
Butterfree,Psychic,machine,0,brilliant-diamond-shining-pearl
Butterfree,Double Team,machine,0,brilliant-diamond-shining-pearl
Butterfree,Harden,level-up,1,brilliant-diamond-shining-pearl
Butterfree,Dream Eater,machine,0,brilliant-diamond-shining-pearl
Butterfree,Flash,machine,0,brilliant-diamond-shining-pearl
Butterfree,Rest,machine,0,brilliant-diamond-shining-pearl
Butterfree,Substitute,machine,0,brilliant-diamond-shining-pearl
Butterfree,Thief,machine,0,brilliant-diamond-shining-pearl
Butterfree,Protect,machine,0,brilliant-diamond-shining-pearl
Butterfree,Giga Drain,machine,0,brilliant-diamond-shining-pearl
Butterfree,Endure,machine,0,brilliant-diamond-shining-pearl
Butterfree,Swagger,machine,0,brilliant-diamond-shining-pearl
Butterfree,Attract,machine,0,brilliant-diamond-shining-pearl
Butterfree,Sleep Talk,machine,0,brilliant-diamond-shining-pearl
Butterfree,Safeguard,level-up,28,brilliant-diamond-shining-pearl
Butterfree,Safeguard,machine,0,brilliant-diamond-shining-pearl
Butterfree,Rain Dance,machine,0,brilliant-diamond-shining-pearl
Butterfree,Sunny Day,machine,0,brilliant-diamond-shining-pearl
Butterfree,Psych Up,machine,0,brilliant-diamond-shining-pearl
Butterfree,Shadow Ball,machine,0,brilliant-diamond-shining-pearl
Butterfree,Facade,machine,0,brilliant-diamond-shining-pearl
Butterfree,Skill Swap,machine,0,brilliant-diamond-shining-pearl
Butterfree,Aerial Ace,machine,0,brilliant-diamond-shining-pearl
Butterfree,Roost,machine,0,brilliant-diamond-shining-pearl
Butterfree,Tailwind,level-up,36,brilliant-diamond-shining-pearl
Butterfree,U Turn,machine,0,brilliant-diamond-shining-pearl
Butterfree,Air Slash,level-up,24,brilliant-diamond-shining-pearl
Butterfree,Bug Buzz,level-up,32,brilliant-diamond-shining-pearl
Butterfree,Bug Buzz,machine,0,brilliant-diamond-shining-pearl
Butterfree,Energy Ball,machine,0,brilliant-diamond-shining-pearl
Butterfree,Giga Impact,machine,0,brilliant-diamond-shining-pearl
Butterfree,Defog,machine,0,brilliant-diamond-shining-pearl
Butterfree,Bug Bite,level-up,1,brilliant-diamond-shining-pearl
Butterfree,Rage Powder,level-up,40,brilliant-diamond-shining-pearl
Butterfree,Quiver Dance,level-up,44,brilliant-diamond-shining-pearl
Weedle,Poison Sting,level-up,1,brilliant-diamond-shining-pearl
Weedle,String Shot,level-up,1,brilliant-diamond-shining-pearl
